region_name,district_name,cluster_name,village_name,cohort,cycle,household_id,quantity_per_household,seed,unit
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-PHO-F-102017-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-JOV-F-091201-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUS-F-133721-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAT-F-112025-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAT-F-113743-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KYO-F-151008-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAP-F-094626-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-MUS-F-132436-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUM-F-090523-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NTE-F-130027-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NAU-F-093347-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NAN-F-121835-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NAB-F-114752-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-ANN-F-095045-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-BUG-F-140534-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-BIR-F-143308-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TAM-F-111302-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NYI-F-131034-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAM-F-113604-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAT-F-083512-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUM-F-120045-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAB-F-094147-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUM-F-095552-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAD-F-123116-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAG-F-120629-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAH-F-121342-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TWE-F-112344-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUS-F-132329-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-PHO-F-102017-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-JOV-F-091201-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUS-F-133721-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAT-F-112025-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAT-F-113743-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KYO-F-151008-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAP-F-094626-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-MUS-F-132436-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUM-F-090523-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NTE-F-130027-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NAU-F-093347-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NAN-F-121835-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NAB-F-114752-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-ANN-F-095045-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-BUG-F-140534-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-BIR-F-143308-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TAM-F-111302-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-NYI-F-131034-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAM-F-113604-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAT-F-083512-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUM-F-120045-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAB-F-094147-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUM-F-095552-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAD-F-123116-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAG-F-120629-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-KAH-F-121342-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TWE-F-112344-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Nyakacwamba_2,2025,A,KIT-NYA-TUS-F-132329-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nyakacwamba,Kapapari,2025,A,KIT-KAP-GED-M-173658-15,4.0,Beans,Kgs
South West,Kitagwenda,Nyakacwamba,Kapapari,2025,A,KIT-KAP-GED-M-173658-15,3.0,Maize,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-RON-M-105701-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-YAS-M-140636-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-MIC-M-110831-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-NEL-M-122340-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-EMM-M-184135-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-FRE-M-140307-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-GIL-M-121508-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-EMM-M-150515-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-RON-M-105701-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-YAS-M-140636-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-MIC-M-110831-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-NEL-M-122340-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-EMM-M-184135-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-FRE-M-140307-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-GIL-M-121508-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-EMM-M-150515-15,1.0,Onions - Local,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-154408-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-135620-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-140921-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUJ-M-164636-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NAK-F-105448-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAT-M-135003-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAS-M-123407-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-102013-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-WAN-M-171120-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUW-M-174019-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-105007-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SEK-M-175207-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUT-M-083655-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-GAB-M-111818-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LUB-M-095219-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NSA-M-163018-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAL-M-093732-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAM-M-172852-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MAG-M-142255-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SEM-M-092825-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SEM-M-105610-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LEO-M-175541-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KYA-M-141657-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-103103-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NAN-F-081901-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-ERI-M-123943-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-124633-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAW-M-171040-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LUW-M-174234-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAY-M-183254-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KIB-M-182121-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-YIG-M-180956-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUJ-M-173554-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUG-M-101739-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-ZZI-M-104050-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAT-M-173544-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-EMM-M-192145-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NSA-M-144705-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAK-M-125340-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NSA-M-180431-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NAN-F-125923-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUY-M-133636-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-103811-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SEK-M-170105-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-BBA-M-115104-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LYA-M-171354-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUG-M-192251-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NAN-F-134320-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LUG-M-091511-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KIS-M-110831-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-EMM-M-094210-18,5.0,Beans,Kgs
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-154408-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-135620-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-140921-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUJ-M-164636-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NAK-F-105448-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAT-M-135003-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAS-M-123407-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-102013-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-WAN-M-171120-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUW-M-174019-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-105007-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SEK-M-175207-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUT-M-083655-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-GAB-M-111818-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LUB-M-095219-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NSA-M-163018-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAL-M-093732-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAM-M-172852-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MAG-M-142255-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SEM-M-092825-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SEM-M-105610-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LEO-M-175541-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KYA-M-141657-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-103103-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NAN-F-081901-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-ERI-M-123943-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-124633-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAW-M-171040-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LUW-M-174234-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAY-M-183254-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KIB-M-182121-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-YIG-M-180956-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUJ-M-173554-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUG-M-101739-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-ZZI-M-104050-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAT-M-173544-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-EMM-M-192145-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NSA-M-144705-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KAK-M-125340-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NSA-M-180431-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NAN-F-125923-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUY-M-133636-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SSE-M-103811-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-SEK-M-170105-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-BBA-M-115104-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LYA-M-171354-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-MUG-M-192251-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-NAN-F-134320-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-LUG-M-091511-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-KIS-M-110831-18,0.4,Irish Potatoes,Bags
Central,Rakai,Kasensero,Kyengeza_Rakai,2025,A,RAK-KYE-EMM-M-094210-18,0.4,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-EDW-F-143303-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-SAR-F-095426-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-RUT-F-160212-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-ANN-F-162758-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-LEO-F-120728-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-HOP-F-093435-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-JUL-F-100952-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-SAR-F-171704-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-HAR-F-112022-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-EVA-F-164501-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-FED-F-143145-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-EDW-F-143303-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-SAR-F-095426-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-RUT-F-160212-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-ANN-F-162758-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-LEO-F-120728-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-HOP-F-093435-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-JUL-F-100952-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-SAR-F-171704-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-HAR-F-112022-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-EVA-F-164501-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-FED-F-143145-15,1.0,Onions - Local,Kgs
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-EDW-M-154938-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-DEU-M-123949-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-MOS-M-172737-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-PAT-M-113700-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-HOP-M-131626-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-FRA-M-152753-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-FRA-M-132818-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-JAC-M-170134-15,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Nganiko,Kagorogoro_A,2025,A,KIT-KAG-ABD-M-142301-15,0.25,Irish Potatoes,Bags
